flow,packet_count,total_bytes,avg_packet_len,small_packet_count,label
192.168.1.11:42176-192.168.1.12:80,10,2582.0,258.2,5.0,2
192.168.1.11:42177-192.168.1.12:80,6,781.0,130.16666666666666,5.0,1
192.168.1.11:42178-192.168.1.10:80,8,3308.0,413.5,0.0,2
192.168.1.11:42178-192.168.1.12:80,16,4789.0,299.3125,5.0,2
192.168.1.11:42179-192.168.1.12:80,5,875.0,175.0,4.0,1
192.168.1.11:42180-192.168.1.10:80,18,4162.0,231.22222222222223,9.0,2
192.168.1.11:42180-192.168.1.12:80,17,5033.0,296.05882352941177,6.0,2
192.168.1.11:42181-192.168.1.12:80,5,875.0,175.0,4.0,1
192.168.1.11:42182-192.168.1.10:80,10,4229.0,422.9,0.0,2
192.168.1.11:42182-192.168.1.12:80,12,3258.0,271.5,5.0,2
192.168.1.11:42183-192.168.1.12:80,4,722.0,180.5,3.0,1
192.168.1.11:42184-192.168.1.10:80,9,3637.0,404.1111111111111,0.0,2
192.168.1.11:42184-192.168.1.12:80,14,4844.0,346.0,3.0,2
192.168.1.11:42185-192.168.1.12:80,4,749.0,187.25,3.0,1
192.168.1.11:42186-192.168.1.10:80,18,7551.0,419.5,0.0,2
192.168.1.11:42186-192.168.1.12:80,6,1496.0,249.33333333333334,3.0,2
192.168.1.11:42187-192.168.1.12:80,4,762.0,190.5,3.0,1
192.168.1.11:42188-192.168.1.10:80,10,4273.0,427.3,0.0,2
192.168.1.11:42188-192.168.1.12:80,15,4397.0,293.1333333333333,5.0,2
192.168.1.11:42189-192.168.1.12:80,4,977.0,244.25,3.0,1
192.168.1.11:42190-192.168.1.10:80,8,3448.0,431.0,0.0,2
192.168.1.11:42190-192.168.1.12:80,14,3719.0,265.64285714285717,6.0,2
192.168.1.11:42191-192.168.1.12:80,6,816.0,136.0,5.0,1
192.168.1.11:42192-192.168.1.10:80,14,3774.0,269.57142857142856,6.0,2
192.168.1.11:42192-192.168.1.12:80,18,5403.0,300.1666666666667,6.0,2
192.168.1.11:42193-192.168.1.12:80,6,810.0,135.0,5.0,1
192.168.1.11:42194-192.168.1.10:80,20,5222.0,261.1,9.0,2
192.168.1.11:42194-192.168.1.12:80,16,4767.0,297.9375,5.0,2
192.168.1.11:42195-192.168.1.12:80,4,611.0,152.75,3.0,1
192.168.1.11:42196-192.168.1.10:80,10,4184.0,418.4,0.0,2
192.168.1.11:42196-192.168.1.12:80,17,5095.0,299.70588235294116,6.0,2
192.168.1.11:42197-192.168.1.12:80,5,656.0,131.2,4.0,1
192.168.1.11:42198-192.168.1.10:80,9,3617.0,401.8888888888889,0.0,2
192.168.1.11:42198-192.168.1.12:80,16,5011.0,313.1875,5.0,2
192.168.1.11:42199-192.168.1.12:80,5,823.0,164.6,4.0,1
192.168.1.11:42200-192.168.1.10:80,13,5249.0,403.7692307692308,0.0,2
192.168.1.11:42200-192.168.1.12:80,13,4504.0,346.46153846153845,3.0,2
192.168.1.11:42201-192.168.1.12:80,4,607.0,151.75,3.0,1
192.168.1.11:42202-192.168.1.10:80,6,2516.0,419.3333333333333,0.0,2
192.168.1.11:42202-192.168.1.12:80,12,3541.0,295.0833333333333,5.0,2
192.168.1.11:42203-192.168.1.12:80,6,958.0,159.66666666666666,5.0,1
192.168.1.11:42204-192.168.1.10:80,7,2929.0,418.42857142857144,0.0,2
192.168.1.11:42204-192.168.1.12:80,17,5354.0,314.94117647058823,5.0,2
192.168.1.11:42205-192.168.1.12:80,6,861.0,143.5,5.0,1
192.168.1.11:42206-192.168.1.10:80,11,4436.0,403.27272727272725,0.0,2
192.168.1.11:42206-192.168.1.12:80,14,4333.0,309.5,5.0,2
192.168.1.11:42207-192.168.1.12:80,5,886.0,177.2,4.0,1
192.168.1.11:42208-192.168.1.10:80,15,6119.0,407.93333333333334,0.0,2
192.168.1.11:42208-192.168.1.12:80,13,3398.0,261.38461538461536,6.0,2
192.168.1.11:42209-192.168.1.12:80,5,644.0,128.8,4.0,1
192.168.1.11:42210-192.168.1.10:80,20,5181.0,259.05,9.0,2
192.168.1.11:42210-192.168.1.12:80,14,3985.0,284.64285714285717,5.0,2
192.168.1.11:42211-192.168.1.12:80,4,923.0,230.75,3.0,1
192.168.1.11:42212-192.168.1.10:80,9,3654.0,406.0,0.0,2
192.168.1.11:42212-192.168.1.12:80,14,3719.0,265.64285714285717,6.0,2
192.168.1.11:42213-192.168.1.12:80,4,607.0,151.75,3.0,1
192.168.1.11:42214-192.168.1.10:80,10,4069.0,406.9,0.0,2
192.168.1.11:42214-192.168.1.12:80,14,3972.0,283.7142857142857,5.0,2
192.168.1.11:42215-192.168.1.12:80,6,758.0,126.33333333333333,5.0,1
192.168.1.11:42216-192.168.1.10:80,18,4798.0,266.55555555555554,8.0,2
192.168.1.11:42216-192.168.1.12:80,13,4462.0,343.2307692307692,3.0,2
192.168.1.11:42217-192.168.1.12:80,7,960.0,137.14285714285714,6.0,1
192.168.1.11:42218-192.168.1.10:80,11,4610.0,419.09090909090907,0.0,2
192.168.1.11:42218-192.168.1.12:80,18,5820.0,323.3333333333333,5.0,2
192.168.1.11:42219-192.168.1.12:80,4,795.0,198.75,3.0,1
192.168.1.11:42220-192.168.1.10:80,19,4877.0,256.6842105263158,9.0,2
192.168.1.11:42220-192.168.1.12:80,16,4592.0,287.0,6.0,2
192.168.1.11:42221-192.168.1.12:80,5,796.0,159.2,4.0,1
192.168.1.11:42222-192.168.1.10:80,13,5304.0,408.0,0.0,2
192.168.1.11:42222-192.168.1.12:80,12,4154.0,346.1666666666667,3.0,2
192.168.1.11:42223-192.168.1.12:80,4,604.0,151.0,3.0,1
192.168.1.11:42224-192.168.1.10:80,9,3826.0,425.1111111111111,0.0,2
192.168.1.11:42224-192.168.1.12:80,10,3221.0,322.1,3.0,2
192.168.1.11:42225-192.168.1.12:80,4,643.0,160.75,3.0,1
192.168.1.11:42226-192.168.1.10:80,20,4933.0,246.65,10.0,2
192.168.1.11:42226-192.168.1.12:80,19,6148.0,323.57894736842104,5.0,2
192.168.1.11:42227-192.168.1.12:80,4,853.0,213.25,3.0,1
192.168.1.11:42228-192.168.1.10:80,9,3767.0,418.55555555555554,0.0,2
192.168.1.11:42228-192.168.1.12:80,12,3548.0,295.6666666666667,5.0,2
192.168.1.11:42229-192.168.1.12:80,4,656.0,164.0,3.0,1
192.168.1.11:42230-192.168.1.10:80,9,3817.0,424.1111111111111,0.0,2
192.168.1.11:42230-192.168.1.12:80,16,4900.0,306.25,5.0,2
192.168.1.11:42231-192.168.1.12:80,4,692.0,173.0,3.0,1
192.168.1.11:42232-192.168.1.10:80,19,4869.0,256.2631578947368,9.0,2
192.168.1.11:42232-192.168.1.12:80,17,5212.0,306.5882352941176,5.0,2
192.168.1.11:42234-192.168.1.10:80,7,2951.0,421.57142857142856,0.0,2
192.168.1.11:42234-192.168.1.12:80,14,4065.0,290.35714285714283,5.0,2
192.168.1.11:42235-192.168.1.12:80,6,904.0,150.66666666666666,5.0,1
192.168.1.11:42236-192.168.1.10:80,10,4166.0,416.6,0.0,2
192.168.1.11:42236-192.168.1.12:80,11,3202.0,291.09090909090907,5.0,2
192.168.1.11:42237-192.168.1.12:80,7,1157.0,165.28571428571428,6.0,1
192.168.1.11:42238-192.168.1.10:80,11,4459.0,405.3636363636364,0.0,2
192.168.1.11:42238-192.168.1.12:80,16,4575.0,285.9375,6.0,2
192.168.1.11:42240-192.168.1.10:80,19,5821.0,306.36842105263156,6.0,2
192.168.1.11:42240-192.168.1.12:80,13,3324.0,255.69230769230768,6.0,2
192.168.1.11:42242-192.168.1.10:80,9,3572.0,396.8888888888889,0.0,2
192.168.1.11:42242-192.168.1.12:80,14,4029.0,287.7857142857143,5.0,2
192.168.1.11:42243-192.168.1.12:80,4,723.0,180.75,3.0,1
192.168.1.11:42244-192.168.1.10:80,20,4833.0,241.65,10.0,2
192.168.1.11:42244-192.168.1.12:80,17,5423.0,319.0,5.0,2
192.168.1.11:42245-192.168.1.12:80,5,666.0,133.2,4.0,1
192.168.1.11:42246-192.168.1.10:80,6,2391.0,398.5,0.0,2
192.168.1.11:42246-192.168.1.12:80,13,4351.0,334.6923076923077,3.0,2
192.168.1.11:42247-192.168.1.12:80,4,775.0,193.75,3.0,1
192.168.1.11:42248-192.168.1.10:80,7,2901.0,414.42857142857144,0.0,2
192.168.1.11:42248-192.168.1.12:80,12,3140.0,261.6666666666667,5.0,2
192.168.1.11:42249-192.168.1.12:80,7,873.0,124.71428571428571,6.0,1
192.168.1.11:42250-192.168.1.10:80,9,3744.0,416.0,0.0,2
192.168.1.11:42250-192.168.1.12:80,17,5577.0,328.05882352941177,5.0,2
192.168.1.11:42251-192.168.1.12:80,7,1126.0,160.85714285714286,6.0,1
192.168.1.11:42252-192.168.1.10:80,14,5671.0,405.07142857142856,0.0,2
192.168.1.11:42252-192.168.1.12:80,9,2789.0,309.8888888888889,3.0,2
192.168.1.11:42253-192.168.1.12:80,4,660.0,165.0,3.0,1
192.168.1.11:42254-192.168.1.10:80,7,2952.0,421.7142857142857,0.0,2
192.168.1.11:42254-192.168.1.12:80,14,4168.0,297.7142857142857,5.0,2
192.168.1.11:42255-192.168.1.12:80,4,856.0,214.0,3.0,1
192.168.1.11:42256-192.168.1.10:80,15,4546.0,303.06666666666666,5.0,2
192.168.1.11:42256-192.168.1.12:80,12,3208.0,267.3333333333333,5.0,2
192.168.1.11:42257-192.168.1.12:80,4,588.0,147.0,3.0,1
192.168.1.11:42258-192.168.1.10:80,14,5906.0,421.85714285714283,0.0,2
192.168.1.11:42258-192.168.1.12:80,16,4439.0,277.4375,6.0,2
192.168.1.11:42260-192.168.1.10:80,11,4577.0,416.09090909090907,0.0,2
192.168.1.11:42260-192.168.1.12:80,15,4643.0,309.53333333333336,5.0,2
192.168.1.11:42261-192.168.1.12:80,4,617.0,154.25,3.0,1
192.168.1.11:42262-192.168.1.10:80,20,5150.0,257.5,9.0,2
192.168.1.11:42262-192.168.1.12:80,16,4899.0,306.1875,5.0,2
192.168.1.11:42263-192.168.1.12:80,4,724.0,181.0,3.0,1
192.168.1.11:42264-192.168.1.10:80,9,3600.0,400.0,0.0,2
192.168.1.11:42264-192.168.1.12:80,15,4499.0,299.93333333333334,5.0,2
192.168.1.11:42265-192.168.1.12:80,5,825.0,165.0,4.0,1
192.168.1.11:42266-192.168.1.10:80,24,6250.0,260.4166666666667,11.0,2
192.168.1.11:42266-192.168.1.12:80,12,3385.0,282.0833333333333,5.0,2
192.168.1.11:42267-192.168.1.12:80,5,808.0,161.6,4.0,1
192.168.1.11:42268-192.168.1.10:80,15,3169.0,211.26666666666668,9.0,2
192.168.1.11:42268-192.168.1.12:80,9,2071.0,230.11111111111111,5.0,2
192.168.1.11:42269-192.168.1.12:80,6,910.0,151.66666666666666,5.0,1
192.168.1.11:42270-192.168.1.10:80,10,4078.0,407.8,0.0,2
192.168.1.11:42270-192.168.1.12:80,14,4915.0,351.07142857142856,3.0,2
192.168.1.11:42271-192.168.1.12:80,7,757.0,108.14285714285714,6.0,1
192.168.1.11:42272-192.168.1.10:80,5,2111.0,422.2,0.0,2
192.168.1.11:42272-192.168.1.12:80,13,3882.0,298.61538461538464,5.0,2
192.168.1.11:42273-192.168.1.12:80,5,885.0,177.0,4.0,1
192.168.1.11:42274-192.168.1.10:80,21,5678.0,270.3809523809524,9.0,2
192.168.1.11:42274-192.168.1.12:80,16,5119.0,319.9375,5.0,2
192.168.1.11:42275-192.168.1.12:80,4,587.0,146.75,3.0,1
192.168.1.11:42276-192.168.1.10:80,17,4668.0,274.5882352941176,7.0,2
192.168.1.11:42276-192.168.1.12:80,11,2995.0,272.27272727272725,5.0,2
192.168.1.11:42277-192.168.1.12:80,4,685.0,171.25,3.0,1
192.168.1.11:42278-192.168.1.10:80,12,5018.0,418.1666666666667,0.0,2
192.168.1.11:42278-192.168.1.12:80,17,5301.0,311.8235294117647,5.0,2
192.168.1.11:42279-192.168.1.12:80,4,613.0,153.25,3.0,1
192.168.1.11:42280-192.168.1.10:80,7,2940.0,420.0,0.0,2
192.168.1.11:42280-192.168.1.12:80,14,4123.0,294.5,5.0,2
192.168.1.11:42281-192.168.1.12:80,4,782.0,195.5,3.0,1
192.168.1.11:42282-192.168.1.10:80,7,2888.0,412.57142857142856,0.0,2
192.168.1.11:42282-192.168.1.12:80,13,4605.0,354.2307692307692,3.0,2
192.168.1.11:42283-192.168.1.12:80,4,628.0,157.0,3.0,1
192.168.1.11:42284-192.168.1.10:80,13,5382.0,414.0,0.0,2
192.168.1.11:42284-192.168.1.12:80,14,4802.0,343.0,3.0,2
192.168.1.11:42286-192.168.1.10:80,7,2794.0,399.14285714285717,0.0,2
192.168.1.11:42286-192.168.1.12:80,14,4157.0,296.92857142857144,5.0,2
192.168.1.11:42287-192.168.1.12:80,4,727.0,181.75,3.0,1
192.168.1.11:42288-192.168.1.10:80,9,3710.0,412.22222222222223,0.0,2
192.168.1.11:42288-192.168.1.12:80,14,4108.0,293.42857142857144,5.0,2
192.168.1.11:42289-192.168.1.12:80,6,950.0,158.33333333333334,5.0,1
192.168.1.11:42290-192.168.1.10:80,10,4175.0,417.5,0.0,2
192.168.1.11:42290-192.168.1.12:80,9,2665.0,296.1111111111111,3.0,2
192.168.1.11:42291-192.168.1.12:80,7,1028.0,146.85714285714286,6.0,1
192.168.1.11:42292-192.168.1.10:80,14,4132.0,295.14285714285717,5.0,2
192.168.1.11:42292-192.168.1.12:80,14,5045.0,360.35714285714283,3.0,2
192.168.1.11:42293-192.168.1.12:80,4,885.0,221.25,3.0,1
192.168.1.11:42294-192.168.1.10:80,15,6115.0,407.6666666666667,0.0,2
192.168.1.11:42294-192.168.1.12:80,18,5209.0,289.3888888888889,6.0,2
192.168.1.11:42295-192.168.1.12:80,4,564.0,141.0,3.0,1
192.168.1.11:42296-192.168.1.10:80,8,3361.0,420.125,0.0,2
192.168.1.11:42296-192.168.1.12:80,10,2644.0,264.4,5.0,2
192.168.1.11:42297-192.168.1.12:80,4,712.0,178.0,3.0,1
192.168.1.11:42298-192.168.1.10:80,8,3447.0,430.875,0.0,2
192.168.1.11:42298-192.168.1.12:80,16,5041.0,315.0625,5.0,2
192.168.1.11:42299-192.168.1.12:80,4,562.0,140.5,3.0,1
192.168.1.11:42300-192.168.1.10:80,10,4275.0,427.5,0.0,2
192.168.1.11:42300-192.168.1.12:80,14,4864.0,347.42857142857144,3.0,2
192.168.1.11:42301-192.168.1.12:80,4,770.0,192.5,3.0,1
192.168.1.11:42302-192.168.1.10:80,6,2421.0,403.5,0.0,2
192.168.1.11:42302-192.168.1.12:80,11,2503.0,227.54545454545453,6.0,2
192.168.1.11:42303-192.168.1.12:80,4,669.0,167.25,3.0,1
192.168.1.11:42304-192.168.1.10:80,22,5592.0,254.1818181818182,10.0,2
192.168.1.11:42304-192.168.1.12:80,16,5689.0,355.5625,3.0,2
192.168.1.11:42305-192.168.1.12:80,7,766.0,109.42857142857143,6.0,1
192.168.1.11:42306-192.168.1.10:80,9,3715.0,412.77777777777777,0.0,2
192.168.1.11:42306-192.168.1.12:80,20,6617.0,330.85,5.0,2
192.168.1.11:42307-192.168.1.12:80,7,994.0,142.0,6.0,1
192.168.1.11:42308-192.168.1.10:80,16,6840.0,427.5,0.0,2
192.168.1.11:42308-192.168.1.12:80,15,4601.0,306.73333333333335,5.0,2
192.168.1.11:42309-192.168.1.12:80,5,915.0,183.0,4.0,1
192.168.1.11:42310-192.168.1.10:80,9,3665.0,407.22222222222223,0.0,2
192.168.1.11:42310-192.168.1.12:80,16,4988.0,311.75,5.0,2
192.168.1.11:42311-192.168.1.12:80,5,705.0,141.0,4.0,1
192.168.1.11:42312-192.168.1.10:80,7,2878.0,411.14285714285717,0.0,2
192.168.1.11:42312-192.168.1.12:80,14,3669.0,262.07142857142856,6.0,2
192.168.1.11:42313-192.168.1.12:80,4,676.0,169.0,3.0,1
192.168.1.11:42314-192.168.1.10:80,10,4210.0,421.0,0.0,2
192.168.1.11:42314-192.168.1.12:80,14,3406.0,243.28571428571428,7.0,2
192.168.1.11:42315-192.168.1.12:80,4,766.0,191.5,3.0,1
192.168.1.11:42316-192.168.1.10:80,11,4526.0,411.45454545454544,0.0,2
192.168.1.11:42316-192.168.1.12:80,11,2808.0,255.27272727272728,5.0,2
192.168.1.11:42318-192.168.1.10:80,8,3227.0,403.375,0.0,2
192.168.1.11:42318-192.168.1.12:80,16,5624.0,351.5,5.0,2
192.168.1.11:42319-192.168.1.12:80,6,735.0,122.5,5.0,1
192.168.1.11:42320-192.168.1.10:80,22,5718.0,259.90909090909093,10.0,2
192.168.1.11:42320-192.168.1.12:80,14,4127.0,294.7857142857143,5.0,2
192.168.1.11:42321-192.168.1.12:80,7,1016.0,145.14285714285714,6.0,1
192.168.1.11:42322-192.168.1.10:80,6,2457.0,409.5,0.0,2
192.168.1.11:42322-192.168.1.12:80,12,4275.0,356.25,3.0,2
192.168.1.11:42323-192.168.1.12:80,4,742.0,185.5,3.0,1
192.168.1.11:42324-192.168.1.10:80,9,3762.0,418.0,0.0,2
192.168.1.11:42324-192.168.1.12:80,14,4046.0,289.0,5.0,2
192.168.1.11:42325-192.168.1.12:80,5,817.0,163.4,4.0,1
192.168.1.11:42326-192.168.1.10:80,9,3740.0,415.55555555555554,0.0,2
192.168.1.11:42326-192.168.1.12:80,11,3794.0,344.90909090909093,3.0,2
192.168.1.11:42327-192.168.1.12:80,4,650.0,162.5,3.0,1
192.168.1.11:42328-192.168.1.10:80,12,4922.0,410.1666666666667,0.0,2
192.168.1.11:42328-192.168.1.12:80,14,3882.0,277.2857142857143,6.0,2
192.168.1.11:42329-192.168.1.12:80,4,632.0,158.0,3.0,1
192.168.1.11:42330-192.168.1.10:80,18,4424.0,245.77777777777777,9.0,2
192.168.1.11:42330-192.168.1.12:80,15,4326.0,288.4,6.0,2
192.168.1.11:42331-192.168.1.12:80,6,921.0,153.5,5.0,1
192.168.1.11:42332-192.168.1.10:80,12,4894.0,407.8333333333333,0.0,2
192.168.1.11:42332-192.168.1.12:80,15,5169.0,344.6,3.0,2
192.168.1.11:42333-192.168.1.12:80,4,674.0,168.5,3.0,1
192.168.1.11:42334-192.168.1.10:80,7,2828.0,404.0,0.0,2
192.168.1.11:42334-192.168.1.12:80,20,6850.0,342.5,5.0,2
192.168.1.11:42335-192.168.1.12:80,4,640.0,160.0,3.0,1
192.168.1.11:42336-192.168.1.10:80,10,4290.0,429.0,0.0,2
192.168.1.11:42336-192.168.1.12:80,13,3618.0,278.3076923076923,5.0,2
192.168.1.11:42337-192.168.1.12:80,7,779.0,111.28571428571429,6.0,1
192.168.1.11:42338-192.168.1.10:80,14,5570.0,397.85714285714283,0.0,2
192.168.1.11:42338-192.168.1.12:80,12,3109.0,259.0833333333333,5.0,2
192.168.1.11:42339-192.168.1.12:80,4,622.0,155.5,3.0,1
192.168.1.11:42340-192.168.1.10:80,12,4817.0,401.4166666666667,0.0,2
192.168.1.11:42340-192.168.1.12:80,14,3991.0,285.07142857142856,5.0,2
192.168.1.11:42341-192.168.1.12:80,7,843.0,120.42857142857143,6.0,1
192.168.1.11:42342-192.168.1.10:80,6,2512.0,418.6666666666667,0.0,2
192.168.1.11:42342-192.168.1.12:80,14,4077.0,291.2142857142857,5.0,2
192.168.1.11:42343-192.168.1.12:80,4,710.0,177.5,3.0,1
192.168.1.11:42344-192.168.1.10:80,10,4081.0,408.1,0.0,2
192.168.1.11:42344-192.168.1.12:80,20,6171.0,308.55,6.0,2
192.168.1.11:42345-192.168.1.12:80,4,746.0,186.5,3.0,1
192.168.1.11:42346-192.168.1.10:80,20,5432.0,271.6,9.0,2
192.168.1.11:42346-192.168.1.12:80,16,4688.0,293.0,6.0,2
192.168.1.11:42347-192.168.1.12:80,4,720.0,180.0,3.0,1
192.168.1.11:42348-192.168.1.10:80,18,5368.0,298.22222222222223,6.0,2
192.168.1.11:42348-192.168.1.12:80,18,5354.0,297.44444444444446,6.0,2
192.168.1.11:42349-192.168.1.12:80,4,748.0,187.0,3.0,1
192.168.1.11:42350-192.168.1.10:80,10,4209.0,420.9,0.0,2
192.168.1.11:42350-192.168.1.12:80,12,3231.0,269.25,5.0,2
192.168.1.11:42351-192.168.1.12:80,4,661.0,165.25,3.0,1
192.168.1.11:42352-192.168.1.10:80,10,4303.0,430.3,0.0,2
192.168.1.11:42352-192.168.1.12:80,14,4923.0,351.64285714285717,3.0,2
192.168.1.11:42353-192.168.1.12:80,7,843.0,120.42857142857143,6.0,1
192.168.1.11:42354-192.168.1.10:80,9,3736.0,415.1111111111111,0.0,2
192.168.1.11:42354-192.168.1.12:80,8,1692.0,211.5,5.0,2
192.168.1.11:42355-192.168.1.12:80,5,791.0,158.2,4.0,1
192.168.1.11:42356-192.168.1.10:80,24,6836.0,284.8333333333333,9.0,2
192.168.1.11:42356-192.168.1.12:80,14,4182.0,298.7142857142857,5.0,2
192.168.1.11:42357-192.168.1.12:80,5,815.0,163.0,4.0,1
192.168.1.11:42358-192.168.1.10:80,9,3716.0,412.8888888888889,0.0,2
192.168.1.11:42358-192.168.1.12:80,15,4339.0,289.26666666666665,5.0,2
192.168.1.11:42359-192.168.1.12:80,4,687.0,171.75,3.0,1
192.168.1.11:42360-192.168.1.10:80,10,4138.0,413.8,0.0,2
192.168.1.11:42360-192.168.1.12:80,12,4033.0,336.0833333333333,3.0,2
192.168.1.11:42361-192.168.1.12:80,4,614.0,153.5,3.0,1
192.168.1.11:42362-192.168.1.10:80,20,5950.0,297.5,8.0,2
192.168.1.11:42362-192.168.1.12:80,13,3768.0,289.84615384615387,5.0,2
192.168.1.11:42363-192.168.1.12:80,5,813.0,162.6,4.0,1
192.168.1.11:42364-192.168.1.10:80,7,2809.0,401.2857142857143,0.0,2
192.168.1.11:42364-192.168.1.12:80,11,2954.0,268.54545454545456,5.0,2
192.168.1.11:42365-192.168.1.12:80,6,704.0,117.33333333333333,5.0,1
192.168.1.11:42366-192.168.1.10:80,11,4516.0,410.54545454545456,0.0,2
192.168.1.11:42366-192.168.1.12:80,14,4134.0,295.2857142857143,5.0,2
192.168.1.11:42367-192.168.1.12:80,5,796.0,159.2,4.0,1
192.168.1.11:42368-192.168.1.10:80,12,5146.0,428.8333333333333,0.0,2
192.168.1.11:42368-192.168.1.12:80,12,3209.0,267.4166666666667,6.0,2
192.168.1.11:42370-192.168.1.10:80,8,3376.0,422.0,0.0,2
192.168.1.11:42370-192.168.1.12:80,14,4234.0,302.42857142857144,5.0,2
192.168.1.11:42371-192.168.1.12:80,4,701.0,175.25,3.0,1
192.168.1.11:42372-192.168.1.10:80,7,2906.0,415.14285714285717,0.0,2
192.168.1.11:42372-192.168.1.12:80,14,3931.0,280.7857142857143,6.0,2
192.168.1.11:42373-192.168.1.12:80,4,711.0,177.75,3.0,1
192.168.1.11:42374-192.168.1.10:80,10,4210.0,421.0,0.0,2
192.168.1.11:42374-192.168.1.12:80,16,5237.0,327.3125,5.0,2
192.168.1.11:42375-192.168.1.12:80,7,942.0,134.57142857142858,6.0,1
192.168.1.11:42376-192.168.1.10:80,17,4714.0,277.29411764705884,7.0,2
192.168.1.11:42376-192.168.1.12:80,19,6866.0,361.36842105263156,3.0,2
192.168.1.11:42377-192.168.1.12:80,6,857.0,142.83333333333334,5.0,1
192.168.1.11:42378-192.168.1.10:80,19,6095.0,320.7894736842105,6.0,2
192.168.1.11:42378-192.168.1.12:80,12,2717.0,226.41666666666666,6.0,2
192.168.1.11:42379-192.168.1.12:80,4,764.0,191.0,3.0,1
192.168.1.11:42380-192.168.1.10:80,13,5274.0,405.6923076923077,0.0,2
192.168.1.11:42380-192.168.1.12:80,10,2406.0,240.6,5.0,2
192.168.1.11:42381-192.168.1.12:80,4,645.0,161.25,3.0,1
192.168.1.11:42382-192.168.1.10:80,13,5343.0,411.0,0.0,2
192.168.1.11:42382-192.168.1.12:80,13,3397.0,261.3076923076923,6.0,2
192.168.1.11:42383-192.168.1.12:80,4,664.0,166.0,3.0,1
192.168.1.11:42384-192.168.1.10:80,7,2913.0,416.14285714285717,0.0,2
192.168.1.11:42384-192.168.1.12:80,13,4701.0,361.61538461538464,3.0,2
192.168.1.11:42385-192.168.1.12:80,4,648.0,162.0,3.0,1
192.168.1.11:42386-192.168.1.10:80,4,1525.0,381.25,0.0,2
192.168.1.11:42386-192.168.1.12:80,21,6540.0,311.42857142857144,6.0,2
192.168.1.11:42387-192.168.1.12:80,4,657.0,164.25,3.0,1
192.168.1.11:42388-192.168.1.10:80,7,2832.0,404.57142857142856,0.0,2
192.168.1.11:42388-192.168.1.12:80,10,2437.0,243.7,5.0,2
192.168.1.11:42389-192.168.1.12:80,4,688.0,172.0,3.0,1
192.168.1.11:42390-192.168.1.10:80,22,6619.0,300.8636363636364,8.0,2
192.168.1.11:42390-192.168.1.12:80,20,6370.0,318.5,6.0,2
192.168.1.11:42391-192.168.1.12:80,4,834.0,208.5,3.0,1
192.168.1.11:42392-192.168.1.10:80,9,3652.0,405.77777777777777,0.0,2
192.168.1.11:42392-192.168.1.12:80,10,3208.0,320.8,3.0,2
192.168.1.11:42393-192.168.1.12:80,4,654.0,163.5,3.0,1
192.168.1.11:42394-192.168.1.10:80,9,3769.0,418.77777777777777,0.0,2
192.168.1.11:42394-192.168.1.12:80,11,2779.0,252.63636363636363,5.0,2
192.168.1.11:42395-192.168.1.12:80,4,663.0,165.75,3.0,1
192.168.1.11:42396-192.168.1.10:80,6,2620.0,436.6666666666667,0.0,2
192.168.1.11:42396-192.168.1.12:80,11,2745.0,249.54545454545453,5.0,2
192.168.1.11:42397-192.168.1.12:80,7,848.0,121.14285714285714,6.0,1
192.168.1.11:42398-192.168.1.10:80,11,4599.0,418.09090909090907,0.0,2
192.168.1.11:42398-192.168.1.12:80,24,7944.0,331.0,6.0,2
192.168.1.11:42399-192.168.1.12:80,4,742.0,185.5,3.0,1
192.168.1.11:42400-192.168.1.10:80,9,3778.0,419.77777777777777,0.0,2
192.168.1.11:42400-192.168.1.12:80,12,3696.0,308.0,5.0,2
192.168.1.11:42401-192.168.1.12:80,4,654.0,163.5,3.0,1
192.168.1.11:42402-192.168.1.10:80,5,2020.0,404.0,0.0,2
192.168.1.11:42402-192.168.1.12:80,15,4014.0,267.6,6.0,2
192.168.1.11:42404-192.168.1.10:80,11,4640.0,421.8181818181818,0.0,2
192.168.1.11:42404-192.168.1.12:80,14,4759.0,339.92857142857144,3.0,2
192.168.1.11:42405-192.168.1.12:80,7,920.0,131.42857142857142,6.0,1
192.168.1.11:42406-192.168.1.10:80,23,6687.0,290.7391304347826,8.0,2
192.168.1.11:42406-192.168.1.12:80,14,4227.0,301.92857142857144,5.0,2
192.168.1.11:42407-192.168.1.12:80,4,696.0,174.0,3.0,1
192.168.1.11:42408-192.168.1.10:80,8,3285.0,410.625,0.0,2
192.168.1.11:42408-192.168.1.12:80,7,2132.0,304.57142857142856,3.0,2
192.168.1.11:42409-192.168.1.12:80,7,940.0,134.28571428571428,6.0,1
192.168.1.11:42410-192.168.1.10:80,9,3638.0,404.22222222222223,0.0,2
192.168.1.11:42410-192.168.1.12:80,13,4361.0,335.46153846153845,3.0,2
192.168.1.11:42411-192.168.1.12:80,5,692.0,138.4,4.0,1
192.168.1.11:42412-192.168.1.10:80,6,2600.0,433.3333333333333,0.0,2
192.168.1.11:42412-192.168.1.12:80,10,3812.0,381.2,3.0,2
192.168.1.11:42413-192.168.1.12:80,4,725.0,181.25,3.0,1
192.168.1.11:42414-192.168.1.10:80,18,4847.0,269.27777777777777,8.0,2
192.168.1.11:42414-192.168.1.12:80,13,3597.0,276.6923076923077,5.0,2
192.168.1.11:42415-192.168.1.12:80,4,621.0,155.25,3.0,1
