window_id,start_time,end_time,total_packets,total_bytes,avg_packet_size,avg_payload_size,packet_rate,small_packet_ratio,syn_count,ack_count,fin_count,label
343132,1698547671.407962,1698547671.907962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
343133,1698547671.907962,1698547672.407962,2,746.0,373.0,307.0,4.0,0.0,0,2,0,0
343135,1698547672.907962,1698547673.407962,4,1236.0,309.0,243.0,8.0,0.0,0,4,0,0
343137,1698547673.907962,1698547674.407962,6,2124.0,354.0,288.0,12.0,0.0,0,6,0,0
343138,1698547674.407962,1698547674.907962,4,1340.0,335.0,269.0,8.0,0.0,0,4,0,0
343139,1698547674.907962,1698547675.407962,2,704.0,352.0,286.0,4.0,0.0,0,2,0,0
343140,1698547675.407962,1698547675.907962,6,2172.0,362.0,296.0,12.0,0.0,0,6,0,0
343141,1698547675.907962,1698547676.407962,2,666.0,333.0,267.0,4.0,0.0,0,2,0,0
343142,1698547676.407962,1698547676.907962,8,2812.0,351.5,285.5,16.0,0.0,0,8,0,0
343143,1698547676.907962,1698547677.407962,2,630.0,315.0,249.0,4.0,0.0,0,2,0,0
343144,1698547677.407962,1698547677.907962,2,642.0,321.0,255.0,4.0,0.0,0,2,0,0
343145,1698547677.907962,1698547678.407962,6,2182.0,363.6666666666667,297.6666666666667,12.0,0.0,0,6,0,0
343147,1698547678.907962,1698547679.407962,6,2120.0,353.3333333333333,287.3333333333333,12.0,0.0,0,6,0,0
343148,1698547679.407962,1698547679.907962,4,1374.0,343.5,277.5,8.0,0.0,0,4,0,0
343149,1698547679.907962,1698547680.407962,6,2052.0,342.0,276.0,12.0,0.0,0,6,0,0
343150,1698547680.407962,1698547680.907962,2,792.0,396.0,330.0,4.0,0.0,0,2,0,0
343151,1698547680.907962,1698547681.407962,6,1862.0,310.3333333333333,248.33333333333334,12.0,0.0,0,6,0,0
343152,1698547681.407962,1698547681.907962,6,2132.0,355.3333333333333,289.3333333333333,12.0,0.0,0,6,0,0
343154,1698547682.407962,1698547682.907962,10,3452.0,345.2,279.2,20.0,0.0,0,10,0,0
343155,1698547682.907962,1698547683.407962,2,720.0,360.0,306.0,4.0,0.0,0,2,0,0
343156,1698547683.407962,1698547683.907962,2,746.0,373.0,307.0,4.0,0.0,0,2,0,0
343157,1698547683.907962,1698547684.407962,10,3412.0,341.2,275.2,20.0,0.0,0,10,0,0
343159,1698547684.907962,1698547685.407962,6,2146.0,357.6666666666667,295.6666666666667,12.0,0.0,0,6,0,0
343161,1698547685.907962,1698547686.407962,2,798.0,399.0,333.0,4.0,0.0,0,2,0,0
343162,1698547686.407962,1698547686.907962,2,672.0,336.0,270.0,4.0,0.0,0,2,0,0
343163,1698547686.907962,1698547687.407962,2,650.0,325.0,259.0,4.0,0.0,0,2,0,0
343164,1698547687.407962,1698547687.907962,8,2688.0,336.0,270.0,16.0,0.0,0,8,0,0
343165,1698547687.907962,1698547688.407962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
343166,1698547688.407962,1698547688.907962,2,722.0,361.0,295.0,4.0,0.0,0,2,0,0
343167,1698547688.907962,1698547689.407962,4,1466.0,366.5,300.5,8.0,0.0,0,4,0,0
343168,1698547689.407962,1698547689.907962,2,676.0,338.0,272.0,4.0,0.0,0,2,0,0
343169,1698547689.907962,1698547690.407962,4,1498.0,374.5,308.5,8.0,0.0,0,4,0,0
343170,1698547690.407962,1698547690.907962,2,802.0,401.0,335.0,4.0,0.0,0,2,0,0
343171,1698547690.907962,1698547691.407962,2,728.0,364.0,298.0,4.0,0.0,0,2,0,0
343172,1698547691.407962,1698547691.907962,4,1456.0,364.0,298.0,8.0,0.0,0,4,0,0
343173,1698547691.907962,1698547692.407962,4,1456.0,364.0,298.0,8.0,0.0,0,4,0,0
343174,1698547692.407962,1698547692.907962,4,1358.0,339.5,273.5,8.0,0.0,0,4,0,0
343176,1698547693.407962,1698547693.907962,4,1484.0,371.0,305.0,8.0,0.0,0,4,0,0
343177,1698547693.907962,1698547694.407962,2,724.0,362.0,296.0,4.0,0.0,0,2,0,0
343179,1698547694.907962,1698547695.407962,6,2086.0,347.6666666666667,281.6666666666667,12.0,0.0,0,6,0,0
343181,1698547695.907962,1698547696.407962,6,2024.0,337.3333333333333,271.3333333333333,12.0,0.0,0,6,0,0
343182,1698547696.407962,1698547696.907962,4,1372.0,343.0,277.0,8.0,0.0,0,4,0,0
343183,1698547696.907962,1698547697.407962,2,722.0,361.0,295.0,4.0,0.0,0,2,0,0
343184,1698547697.407962,1698547697.907962,2,718.0,359.0,293.0,4.0,0.0,0,2,0,0
343186,1698547698.407962,1698547698.907962,4,1566.0,391.5,325.5,8.0,0.0,0,4,0,0
343188,1698547699.407962,1698547699.907962,4,1342.0,335.5,269.5,8.0,0.0,0,4,0,0
343190,1698547700.407962,1698547700.907962,2,740.0,370.0,304.0,4.0,0.0,0,2,0,0
343191,1698547700.907962,1698547701.407962,2,738.0,369.0,303.0,4.0,0.0,0,2,0,0
343192,1698547701.407962,1698547701.907962,2,654.0,327.0,261.0,4.0,0.0,0,2,0,0
343193,1698547701.907962,1698547702.407962,4,1332.0,333.0,267.0,8.0,0.0,0,4,0,0
343194,1698547702.407962,1698547702.907962,6,2130.0,355.0,289.0,12.0,0.0,0,6,0,0
343195,1698547702.907962,1698547703.407962,2,686.0,343.0,277.0,4.0,0.0,0,2,0,0
343196,1698547703.407962,1698547703.907962,4,1466.0,366.5,300.5,8.0,0.0,0,4,0,0
343198,1698547704.407962,1698547704.907962,2,684.0,342.0,276.0,4.0,0.0,0,2,0,0
343199,1698547704.907962,1698547705.407962,2,668.0,334.0,268.0,4.0,0.0,0,2,0,0
343200,1698547705.407962,1698547705.907962,2,666.0,333.0,267.0,4.0,0.0,0,2,0,0
343201,1698547705.907962,1698547706.407962,4,1412.0,353.0,287.0,8.0,0.0,0,4,0,0
343202,1698547706.407962,1698547706.907962,2,710.0,355.0,289.0,4.0,0.0,0,2,0,0
343203,1698547706.907962,1698547707.407962,4,1424.0,356.0,290.0,8.0,0.0,0,4,0,0
343205,1698547707.907962,1698547708.407962,4,1332.0,333.0,267.0,8.0,0.0,0,4,0,0
343206,1698547708.407962,1698547708.907962,4,1380.0,345.0,279.0,8.0,0.0,0,4,0,0
343207,1698547708.907962,1698547709.407962,4,1374.0,343.5,277.5,8.0,0.0,0,4,0,0
343208,1698547709.407962,1698547709.907962,6,2060.0,343.3333333333333,277.3333333333333,12.0,0.0,0,6,0,0
343209,1698547709.907962,1698547710.407962,2,762.0,381.0,315.0,4.0,0.0,0,2,0,0
343210,1698547710.407962,1698547710.907962,8,2790.0,348.75,282.75,16.0,0.0,0,8,0,0
343212,1698547711.407962,1698547711.907962,6,2238.0,373.0,307.0,12.0,0.0,0,6,0,0
343213,1698547711.907962,1698547712.407962,10,3424.0,342.4,276.4,20.0,0.0,0,10,0,0
343214,1698547712.407962,1698547712.907962,4,1482.0,370.5,304.5,8.0,0.0,0,4,0,0
343215,1698547712.907962,1698547713.407962,8,2972.0,371.5,305.5,16.0,0.0,0,8,0,0
343216,1698547713.407962,1698547713.907962,6,2206.0,367.6666666666667,301.6666666666667,12.0,0.0,0,6,0,0
343217,1698547713.907962,1698547714.407962,4,1424.0,356.0,290.0,8.0,0.0,0,4,0,0
343218,1698547714.407962,1698547714.907962,6,2152.0,358.6666666666667,292.6666666666667,12.0,0.0,0,6,0,0
343219,1698547714.907962,1698547715.407962,8,2776.0,347.0,281.0,16.0,0.0,0,8,0,0
343220,1698547715.407962,1698547715.907962,2,754.0,377.0,311.0,4.0,0.0,0,2,0,0
343221,1698547715.907962,1698547716.407962,8,2794.0,349.25,283.25,16.0,0.0,0,8,0,0
343222,1698547716.407962,1698547716.907962,4,1444.0,361.0,295.0,8.0,0.0,0,4,0,0
343223,1698547716.907962,1698547717.407962,6,2082.0,347.0,281.0,12.0,0.0,0,6,0,0
343224,1698547717.407962,1698547717.907962,6,2108.0,351.3333333333333,285.3333333333333,12.0,0.0,0,6,0,0
343225,1698547717.907962,1698547718.407962,6,1984.0,330.6666666666667,264.6666666666667,12.0,0.0,0,6,0,0
343226,1698547718.407962,1698547718.907962,2,736.0,368.0,302.0,4.0,0.0,0,2,0,0
343227,1698547718.907962,1698547719.407962,6,2004.0,334.0,268.0,12.0,0.0,0,6,0,0
343228,1698547719.407962,1698547719.907962,4,1492.0,373.0,307.0,8.0,0.0,0,4,0,0
343229,1698547719.907962,1698547720.407962,4,1346.0,336.5,270.5,8.0,0.0,0,4,0,0
343230,1698547720.407962,1698547720.907962,4,1476.0,369.0,303.0,8.0,0.0,0,4,0,0
343231,1698547720.907962,1698547721.407962,2,708.0,354.0,288.0,4.0,0.0,0,2,0,0
343232,1698547721.407962,1698547721.907962,6,2030.0,338.3333333333333,272.3333333333333,12.0,0.0,0,6,0,0
343233,1698547721.907962,1698547722.407962,2,654.0,327.0,261.0,4.0,0.0,0,2,0,0
343234,1698547722.407962,1698547722.907962,10,3370.0,337.0,271.0,20.0,0.0,0,10,0,0
343235,1698547722.907962,1698547723.407962,2,764.0,382.0,316.0,4.0,0.0,0,2,0,0
343236,1698547723.407962,1698547723.907962,4,1430.0,357.5,291.5,8.0,0.0,0,4,0,0
343237,1698547723.907962,1698547724.407962,6,2168.0,361.3333333333333,295.3333333333333,12.0,0.0,0,6,0,0
343238,1698547724.407962,1698547724.907962,2,560.0,280.0,214.0,4.0,0.0,0,2,0,0
343239,1698547724.907962,1698547725.407962,6,2166.0,361.0,295.0,12.0,0.0,0,6,0,0
343240,1698547725.407962,1698547725.907962,4,1422.0,355.5,289.5,8.0,0.0,0,4,0,0
343241,1698547725.907962,1698547726.407962,8,2870.0,358.75,292.75,16.0,0.0,0,8,0,0
343242,1698547726.407962,1698547726.907962,6,2040.0,340.0,274.0,12.0,0.0,0,6,0,0
343243,1698547726.907962,1698547727.407962,2,706.0,353.0,287.0,4.0,0.0,0,2,0,0
343244,1698547727.407962,1698547727.907962,6,2158.0,359.6666666666667,293.6666666666667,12.0,0.0,0,6,0,0
343245,1698547727.907962,1698547728.407962,4,1332.0,333.0,267.0,8.0,0.0,0,4,0,0
343246,1698547728.407962,1698547728.907962,4,1424.0,356.0,290.0,8.0,0.0,0,4,0,0
343247,1698547728.907962,1698547729.407962,14,4778.0,341.2857142857143,277.0,28.0,0.0,0,14,0,0
343248,1698547729.407962,1698547729.907962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
343249,1698547729.907962,1698547730.407962,10,3350.0,335.0,269.0,20.0,0.0,0,10,0,0
343250,1698547730.407962,1698547730.907962,2,618.0,309.0,243.0,4.0,0.0,0,2,0,0
343251,1698547730.907962,1698547731.407962,10,3654.0,365.4,299.4,20.0,0.0,0,10,0,0
343252,1698547731.407962,1698547731.907962,6,2086.0,347.6666666666667,281.6666666666667,12.0,0.0,0,6,0,0
343253,1698547731.907962,1698547732.407962,4,1412.0,353.0,287.0,8.0,0.0,0,4,0,0
343254,1698547732.407962,1698547732.907962,8,2600.0,325.0,259.0,16.0,0.0,0,8,0,0
343255,1698547732.907962,1698547733.407962,6,1968.0,328.0,262.0,12.0,0.0,0,6,0,0
343256,1698547733.407962,1698547733.907962,8,2892.0,361.5,295.5,16.0,0.0,0,8,0,0
343258,1698547734.407962,1698547734.907962,8,2686.0,335.75,269.75,16.0,0.0,0,8,0,0
343259,1698547734.907962,1698547735.407962,4,1378.0,344.5,278.5,8.0,0.0,0,4,0,0
343260,1698547735.407962,1698547735.907962,2,754.0,377.0,311.0,4.0,0.0,0,2,0,0
343261,1698547735.907962,1698547736.407962,6,1992.0,332.0,266.0,12.0,0.0,0,6,0,0
343262,1698547736.407962,1698547736.907962,4,1332.0,333.0,273.0,8.0,0.0,0,4,0,0
343263,1698547736.907962,1698547737.407962,6,2124.0,354.0,288.0,12.0,0.0,0,6,0,0
343265,1698547737.907962,1698547738.407962,4,1364.0,341.0,275.0,8.0,0.0,0,4,0,0
343266,1698547738.407962,1698547738.907962,6,2104.0,350.6666666666667,284.6666666666667,12.0,0.0,0,6,0,0
343268,1698547739.407962,1698547739.907962,8,2824.0,353.0,287.0,16.0,0.0,0,8,0,0
343269,1698547739.907962,1698547740.407962,2,652.0,326.0,272.0,4.0,0.0,0,2,0,0
343270,1698547740.407962,1698547740.907962,8,2684.0,335.5,269.5,16.0,0.0,0,8,0,0
343272,1698547741.407962,1698547741.907962,4,1442.0,360.5,294.5,8.0,0.0,0,4,0,0
343273,1698547741.907962,1698547742.407962,4,1414.0,353.5,287.5,8.0,0.0,0,4,0,0
343274,1698547742.407962,1698547742.907962,4,1238.0,309.5,243.5,8.0,0.0,0,4,0,0
343275,1698547742.907962,1698547743.407962,4,1420.0,355.0,289.0,8.0,0.0,0,4,0,0
343277,1698547743.907962,1698547744.407962,6,2052.0,342.0,276.0,12.0,0.0,0,6,0,0
343280,1698547745.407962,1698547745.907962,4,1290.0,322.5,256.5,8.0,0.0,0,4,0,0
343282,1698547746.407962,1698547746.907962,6,2100.0,350.0,284.0,12.0,0.0,0,6,0,0
343283,1698547746.907962,1698547747.407962,2,646.0,323.0,269.0,4.0,0.0,0,2,0,0
343284,1698547747.407962,1698547747.907962,2,680.0,340.0,274.0,4.0,0.0,0,2,0,0
343285,1698547747.907962,1698547748.407962,2,678.0,339.0,273.0,4.0,0.0,0,2,0,0
343286,1698547748.407962,1698547748.907962,2,798.0,399.0,345.0,4.0,0.0,0,2,0,0
343287,1698547748.907962,1698547749.407962,2,682.0,341.0,275.0,4.0,0.0,0,2,0,0
343288,1698547749.407962,1698547749.907962,2,612.0,306.0,240.0,4.0,0.0,0,2,0,0
343289,1698547749.907962,1698547750.407962,2,640.0,320.0,266.0,4.0,0.0,0,2,0,0
343290,1698547750.407962,1698547750.907962,2,840.0,420.0,354.0,4.0,0.0,0,2,0,0
343291,1698547750.907962,1698547751.407962,4,1352.0,338.0,272.0,8.0,0.0,0,4,0,0
343292,1698547751.407962,1698547751.907962,2,696.0,348.0,282.0,4.0,0.0,0,2,0,0
343293,1698547751.907962,1698547752.407962,2,650.0,325.0,271.0,4.0,0.0,0,2,0,0
343294,1698547752.407962,1698547752.907962,2,686.0,343.0,277.0,4.0,0.0,0,2,0,0
343296,1698547753.407962,1698547753.907962,6,2028.0,338.0,276.0,12.0,0.0,0,6,0,0
343297,1698547753.907962,1698547754.407962,4,1280.0,320.0,254.0,8.0,0.0,0,4,0,0
343299,1698547754.907962,1698547755.407962,2,646.0,323.0,269.0,4.0,0.0,0,2,0,0
343301,1698547755.907962,1698547756.407962,2,636.0,318.0,252.0,4.0,0.0,0,2,0,0
343304,1698547757.407962,1698547757.907962,2,660.0,330.0,264.0,4.0,0.0,0,2,0,0
343321,1698547765.907962,1698547766.407962,2,544.0,272.0,206.0,4.0,0.0,0,2,0,0
343322,1698547766.407962,1698547766.907962,2,688.0,344.0,278.0,4.0,0.0,0,2,0,0
343324,1698547767.407962,1698547767.907962,2,702.0,351.0,285.0,4.0,0.0,0,2,0,0
343326,1698547768.407962,1698547768.907962,2,706.0,353.0,287.0,4.0,0.0,0,2,0,0
343329,1698547769.907962,1698547770.407962,2,690.0,345.0,279.0,4.0,0.0,0,2,0,0
343331,1698547770.907962,1698547771.407962,2,696.0,348.0,282.0,4.0,0.0,0,2,0,0
343332,1698547771.407962,1698547771.907962,2,700.0,350.0,284.0,4.0,0.0,0,2,0,0
343333,1698547771.907962,1698547772.407962,2,728.0,364.0,298.0,4.0,0.0,0,2,0,0
343334,1698547772.407962,1698547772.907962,2,750.0,375.0,309.0,4.0,0.0,0,2,0,0
343335,1698547772.907962,1698547773.407962,2,792.0,396.0,330.0,4.0,0.0,0,2,0,0
343336,1698547773.407962,1698547773.907962,6,2052.0,342.0,276.0,12.0,0.0,0,6,0,0
343337,1698547773.907962,1698547774.407962,4,1376.0,344.0,278.0,8.0,0.0,0,4,0,0
343338,1698547774.407962,1698547774.907962,6,1962.0,327.0,261.0,12.0,0.0,0,6,0,0
343339,1698547774.907962,1698547775.407962,4,1364.0,341.0,275.0,8.0,0.0,0,4,0,0
343340,1698547775.407962,1698547775.907962,6,2140.0,356.6666666666667,290.6666666666667,12.0,0.0,0,6,0,0
343341,1698547775.907962,1698547776.407962,4,1414.0,353.5,287.5,8.0,0.0,0,4,0,0
343342,1698547776.407962,1698547776.907962,4,1418.0,354.5,288.5,8.0,0.0,0,4,0,0
343343,1698547776.907962,1698547777.407962,10,3342.0,334.2,268.2,20.0,0.0,0,10,0,0
343345,1698547777.907962,1698547778.407962,8,2784.0,348.0,282.0,16.0,0.0,0,8,0,0
343346,1698547778.407962,1698547778.907962,2,714.0,357.0,291.0,4.0,0.0,0,2,0,0
343347,1698547778.907962,1698547779.407962,4,1408.0,352.0,286.0,8.0,0.0,0,4,0,0
343348,1698547779.407962,1698547779.907962,12,4150.0,345.8333333333333,279.8333333333333,24.0,0.0,0,12,0,0
343349,1698547779.907962,1698547780.407962,2,714.0,357.0,291.0,4.0,0.0,0,2,0,0
343350,1698547780.407962,1698547780.907962,4,1430.0,357.5,291.5,8.0,0.0,0,4,0,0
343351,1698547780.907962,1698547781.407962,4,1480.0,370.0,304.0,8.0,0.0,0,4,0,0
343352,1698547781.407962,1698547781.907962,8,2748.0,343.5,277.5,16.0,0.0,0,8,0,0
343353,1698547781.907962,1698547782.407962,6,2164.0,360.6666666666667,294.6666666666667,12.0,0.0,0,6,0,0
343354,1698547782.407962,1698547782.907962,2,700.0,350.0,284.0,4.0,0.0,0,2,0,0
343355,1698547782.907962,1698547783.407962,10,3586.0,358.6,292.6,20.0,0.0,0,10,0,0
343356,1698547783.407962,1698547783.907962,2,580.0,290.0,224.0,4.0,0.0,0,2,0,0
343357,1698547783.907962,1698547784.407962,2,708.0,354.0,288.0,4.0,0.0,0,2,0,0
343358,1698547784.407962,1698547784.907962,6,2184.0,364.0,298.0,12.0,0.0,0,6,0,0
343360,1698547785.407962,1698547785.907962,6,2194.0,365.6666666666667,299.6666666666667,12.0,0.0,0,6,0,0
343362,1698547786.407962,1698547786.907962,6,2226.0,371.0,305.0,12.0,0.0,0,6,0,0
343364,1698547787.407962,1698547787.907962,4,1362.0,340.5,274.5,8.0,0.0,0,4,0,0
343365,1698547787.907962,1698547788.407962,6,2064.0,344.0,278.0,12.0,0.0,0,6,0,0
343367,1698547788.907962,1698547789.407962,6,2064.0,344.0,278.0,12.0,0.0,0,6,0,0
343368,1698547789.407962,1698547789.907962,2,676.0,338.0,272.0,4.0,0.0,0,2,0,0
343369,1698547789.907962,1698547790.407962,2,690.0,345.0,279.0,4.0,0.0,0,2,0,0
343370,1698547790.407962,1698547790.907962,4,1442.0,360.5,294.5,8.0,0.0,0,4,0,0
343371,1698547790.907962,1698547791.407962,4,1260.0,315.0,249.0,8.0,0.0,0,4,0,0
343372,1698547791.407962,1698547791.907962,8,2954.0,369.25,303.25,16.0,0.0,0,8,0,0
343374,1698547792.407962,1698547792.907962,8,2854.0,356.75,290.75,16.0,0.0,0,8,0,0
343376,1698547793.407962,1698547793.907962,4,1426.0,356.5,290.5,8.0,0.0,0,4,0,0
343377,1698547793.907962,1698547794.407962,4,1410.0,352.5,286.5,8.0,0.0,0,4,0,0
343378,1698547794.407962,1698547794.907962,2,688.0,344.0,278.0,4.0,0.0,0,2,0,0
343379,1698547794.907962,1698547795.407962,8,2794.0,349.25,283.25,16.0,0.0,0,8,0,0
343381,1698547795.907962,1698547796.407962,6,2104.0,350.6666666666667,284.6666666666667,12.0,0.0,0,6,0,0
343382,1698547796.407962,1698547796.907962,2,634.0,317.0,251.0,4.0,0.0,0,2,0,0
343383,1698547796.907962,1698547797.407962,6,2096.0,349.3333333333333,283.3333333333333,12.0,0.0,0,6,0,0
343384,1698547797.407962,1698547797.907962,6,2100.0,350.0,284.0,12.0,0.0,0,6,0,0
343385,1698547797.907962,1698547798.407962,2,752.0,376.0,310.0,4.0,0.0,0,2,0,0
343386,1698547798.407962,1698547798.907962,4,1492.0,373.0,307.0,8.0,0.0,0,4,0,0
343387,1698547798.907962,1698547799.407962,2,636.0,318.0,252.0,4.0,0.0,0,2,0,0
343388,1698547799.407962,1698547799.907962,4,1424.0,356.0,290.0,8.0,0.0,0,4,0,0
343389,1698547799.907962,1698547800.407962,2,752.0,376.0,310.0,4.0,0.0,0,2,0,0
343390,1698547800.407962,1698547800.907962,2,694.0,347.0,281.0,4.0,0.0,0,2,0,0
343391,1698547800.907962,1698547801.407962,4,1404.0,351.0,285.0,8.0,0.0,0,4,0,0
343393,1698547801.907962,1698547802.407962,6,2102.0,350.3333333333333,284.3333333333333,12.0,0.0,0,6,0,0
343395,1698547802.907962,1698547803.407962,2,740.0,370.0,304.0,4.0,0.0,0,2,0,0
343396,1698547803.407962,1698547803.907962,4,1392.0,348.0,282.0,8.0,0.0,0,4,0,0
343398,1698547804.407962,1698547804.907962,6,2110.0,351.6666666666667,285.6666666666667,12.0,0.0,0,6,0,0
343400,1698547805.407962,1698547805.907962,6,2108.0,351.3333333333333,285.3333333333333,12.0,0.0,0,6,0,0
343401,1698547805.907962,1698547806.407962,2,674.0,337.0,271.0,4.0,0.0,0,2,0,0
343402,1698547806.407962,1698547806.907962,2,732.0,366.0,300.0,4.0,0.0,0,2,0,0
343403,1698547806.907962,1698547807.407962,6,2156.0,359.3333333333333,293.3333333333333,12.0,0.0,0,6,0,0
343404,1698547807.407962,1698547807.907962,4,1394.0,348.5,282.5,8.0,0.0,0,4,0,0
343405,1698547807.907962,1698547808.407962,6,2162.0,360.3333333333333,294.3333333333333,12.0,0.0,0,6,0,0
343406,1698547808.407962,1698547808.907962,2,678.0,339.0,273.0,4.0,0.0,0,2,0,0
343407,1698547808.907962,1698547809.407962,10,3186.0,318.6,252.6,20.0,0.0,0,10,0,0
343408,1698547809.407962,1698547809.907962,4,1304.0,326.0,260.0,8.0,0.0,0,4,0,0
343409,1698547809.907962,1698547810.407962,2,660.0,330.0,264.0,4.0,0.0,0,2,0,0
343410,1698547810.407962,1698547810.907962,6,2100.0,350.0,284.0,12.0,0.0,0,6,0,0
343411,1698547810.907962,1698547811.407962,4,1240.0,310.0,244.0,8.0,0.0,0,4,0,0
343412,1698547811.407962,1698547811.907962,4,1464.0,366.0,300.0,8.0,0.0,0,4,0,0
343413,1698547811.907962,1698547812.407962,4,1522.0,380.5,314.5,8.0,0.0,0,4,0,0
343414,1698547812.407962,1698547812.907962,4,1426.0,356.5,290.5,8.0,0.0,0,4,0,0
343415,1698547812.907962,1698547813.407962,8,2782.0,347.75,281.75,16.0,0.0,0,8,0,0
343416,1698547813.407962,1698547813.907962,6,2012.0,335.3333333333333,269.3333333333333,12.0,0.0,0,6,0,0
343417,1698547813.907962,1698547814.407962,6,2106.0,351.0,285.0,12.0,0.0,0,6,0,0
343418,1698547814.407962,1698547814.907962,6,2052.0,342.0,276.0,12.0,0.0,0,6,0,0
343419,1698547814.907962,1698547815.407962,4,1354.0,338.5,272.5,8.0,0.0,0,4,0,0
343420,1698547815.407962,1698547815.907962,6,2208.0,368.0,302.0,12.0,0.0,0,6,0,0
343421,1698547815.907962,1698547816.407962,2,744.0,372.0,306.0,4.0,0.0,0,2,0,0
343422,1698547816.407962,1698547816.907962,8,2898.0,362.25,296.25,16.0,0.0,0,8,0,0
343423,1698547816.907962,1698547817.407962,4,1396.0,349.0,283.0,8.0,0.0,0,4,0,0
343424,1698547817.407962,1698547817.907962,4,1440.0,360.0,294.0,8.0,0.0,0,4,0,0
343425,1698547817.907962,1698547818.407962,4,1424.0,356.0,290.0,8.0,0.0,0,4,0,0
343426,1698547818.407962,1698547818.907962,2,732.0,366.0,300.0,4.0,0.0,0,2,0,0
346803,1698549506.907962,1698549507.407962,262,108614.0,414.55725190839695,348.55725190839695,524.0,0.0,0,262,0,2
346804,1698549507.407962,1698549507.907962,429,176844.0,412.2237762237762,346.2237762237762,858.0,0.0,0,429,0,2
346805,1698549507.907962,1698549508.407962,398,164154.0,412.4472361809045,346.4472361809045,796.0,0.0,0,398,0,2
346806,1698549508.407962,1698549508.907962,425,175524.0,412.99764705882353,346.99764705882353,850.0,0.0,0,425,0,2
346807,1698549508.907962,1698549509.407962,426,176563.0,414.46713615023475,348.46713615023475,852.0,0.0,0,426,0,2
346808,1698549509.407962,1698549509.907962,402,166016.0,412.97512437810946,346.97512437810946,804.0,0.0,0,402,0,2
346809,1698549509.907962,1698549510.407962,415,171590.0,413.4698795180723,347.4698795180723,830.0,0.0,0,415,0,2
346810,1698549510.407962,1698549510.907962,399,165907.0,415.8070175438597,349.8070175438597,798.0,0.0,0,399,0,2
346811,1698549510.907962,1698549511.407962,433,179903.0,415.48036951501155,349.48036951501155,866.0,0.0,0,433,0,2
346812,1698549511.407962,1698549511.907962,419,174970.0,417.58949880668257,351.58949880668257,838.0,0.0,0,419,0,2
346813,1698549511.907962,1698549512.407962,366,151554.0,414.08196721311475,348.08196721311475,732.0,0.0,0,366,0,2
346814,1698549512.407962,1698549512.907962,334,137957.0,413.04491017964074,347.04491017964074,668.0,0.0,0,334,0,2
346815,1698549512.907962,1698549513.407962,264,109889.0,416.2462121212121,350.2462121212121,528.0,0.0,0,264,0,2
346816,1698549513.407962,1698549513.907962,317,131249.0,414.0347003154574,348.0347003154574,634.0,0.0,0,317,0,2
346817,1698549513.907962,1698549514.407962,357,147887.0,414.249299719888,348.249299719888,714.0,0.0,0,357,0,2
346818,1698549514.407962,1698549514.907962,344,141763.0,412.1017441860465,346.1017441860465,688.0,0.0,0,344,0,2
346819,1698549514.907962,1698549515.407962,434,180369.0,415.5967741935484,349.5967741935484,868.0,0.0,0,434,0,2
346820,1698549515.407962,1698549515.907962,394,164003.0,416.25126903553297,350.25126903553297,788.0,0.0,0,394,0,2
346821,1698549515.907962,1698549516.407962,403,166607.0,413.4168734491315,347.4168734491315,806.0,0.0,0,403,0,2
346822,1698549516.407962,1698549516.907962,382,158143.0,413.9869109947644,347.9869109947644,764.0,0.0,0,382,0,2
346823,1698549516.907962,1698549517.407962,389,160843.0,413.47814910025704,347.47814910025704,778.0,0.0,0,389,0,2
346824,1698549517.407962,1698549517.907962,287,119543.0,416.52613240418117,350.52613240418117,574.0,0.0,0,287,0,2
346825,1698549517.907962,1698549518.407962,352,144731.0,411.1676136363636,345.1676136363636,704.0,0.0,0,352,0,2
346826,1698549518.407962,1698549518.907962,416,171674.0,412.67788461538464,346.67788461538464,832.0,0.0,0,416,0,2
346827,1698549518.907962,1698549519.407962,371,154829.0,417.3288409703504,351.3288409703504,742.0,0.0,0,371,0,2
346828,1698549519.407962,1698549519.907962,365,152548.0,417.9397260273973,351.9397260273973,730.0,0.0,0,365,0,2
346829,1698549519.907962,1698549520.407962,352,145863.0,414.38352272727275,348.38352272727275,704.0,0.0,0,352,0,2
346830,1698549520.407962,1698549520.907962,302,125206.0,414.58940397350995,348.58940397350995,604.0,0.0,0,302,0,2
346831,1698549520.907962,1698549521.407962,273,113524.0,415.83882783882785,349.83882783882785,546.0,0.0,0,273,0,2
346832,1698549521.407962,1698549521.907962,429,177461.0,413.6620046620047,347.6620046620047,858.0,0.0,0,429,0,2
346833,1698549521.907962,1698549522.407962,263,109077.0,414.7414448669202,348.7414448669202,526.0,0.0,0,263,0,2
346834,1698549522.407962,1698549522.907962,428,177185.0,413.98364485981307,347.98364485981307,856.0,0.0,0,428,0,2
346835,1698549522.907962,1698549523.407962,392,162459.0,414.4362244897959,348.4362244897959,784.0,0.0,0,392,0,2
346836,1698549523.407962,1698549523.907962,357,147827.0,414.0812324929972,348.0812324929972,714.0,0.0,0,357,0,2
346837,1698549523.907962,1698549524.407962,380,157156.0,413.5684210526316,347.5684210526316,760.0,0.0,0,380,0,2
